userId,movieId,ratings,timestamp,title,genres
37176,68664,4.0,1470203578,Breaking the Rules (1992),Comedy|Drama
175325,68664,2.5,1566672695,Breaking the Rules (1992),Comedy|Drama
133915,68664,3.5,1494623341,Breaking the Rules (1992),Comedy|Drama
97973,68664,2.5,1257368077,Breaking the Rules (1992),Comedy|Drama
123527,68667,2.5,1331108474,Live! (2007),Comedy|Drama
168166,68667,3.5,1303147533,Live! (2007),Comedy|Drama
20029,68667,0.5,1494767177,Live! (2007),Comedy|Drama
126013,68667,0.5,1303316246,Live! (2007),Comedy|Drama
117463,68667,4.5,1419827031,Live! (2007),Comedy|Drama
21011,68674,2.5,1476826225,"Merry Gentleman, The (2008)",Drama
197165,68674,4.0,1469103112,"Merry Gentleman, The (2008)",Drama
117319,68674,4.0,1308325865,"Merry Gentleman, The (2008)",Drama
129159,68674,4.0,1263611129,"Merry Gentleman, The (2008)",Drama
56120,68674,3.5,1445924133,"Merry Gentleman, The (2008)",Drama
175325,68676,3.5,1453243537,"Murder of Fred Hampton, The (1971)",Crime|Documentary
173979,68676,3.5,1346832874,"Murder of Fred Hampton, The (1971)",Crime|Documentary
93575,68676,3.5,1346742460,"Murder of Fred Hampton, The (1971)",Crime|Documentary
57737,68676,4.0,1691007545,"Murder of Fred Hampton, The (1971)",Crime|Documentary
56317,68676,4.0,1640336391,"Murder of Fred Hampton, The (1971)",Crime|Documentary
200323,68685,1.5,1642120384,Incendiary (2008),Drama|Mystery|Romance|Thriller
82545,68685,2.0,1296493097,Incendiary (2008),Drama|Mystery|Romance|Thriller
149707,68685,1.5,1565079375,Incendiary (2008),Drama|Mystery|Romance|Thriller
95481,68685,2.5,1588496790,Incendiary (2008),Drama|Mystery|Romance|Thriller
1707,68685,3.5,1472688026,Incendiary (2008),Drama|Mystery|Romance|Thriller
36879,68690,4.0,1497588722,Love Songs (Les chansons d'amour) (2007),Drama|Musical
174049,68690,5.0,1495356000,Love Songs (Les chansons d'amour) (2007),Drama|Musical
20942,68690,0.5,1677054230,Love Songs (Les chansons d'amour) (2007),Drama|Musical
123623,68690,4.0,1462563866,Love Songs (Les chansons d'amour) (2007),Drama|Musical
188958,68690,5.0,1481457005,Love Songs (Les chansons d'amour) (2007),Drama|Musical
101107,68749,4.0,1300330402,Management (2008),Comedy|Romance
84942,68749,3.5,1285458004,Management (2008),Comedy|Romance
74483,68749,3.5,1459932285,Management (2008),Comedy|Romance
77129,68749,2.5,1251338547,Management (2008),Comedy|Romance
43302,68749,2.5,1678287046,Management (2008),Comedy|Romance
1743,68791,4.0,1450043910,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
196707,68791,3.5,1418611358,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
28967,68791,5.0,1494758196,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
87150,68791,4.5,1468974018,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
106613,68791,3.5,1546034634,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
90123,68793,2.5,1526119539,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
30638,68793,2.5,1291239347,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
183576,68793,5.0,1286916683,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
175734,68793,3.5,1285162128,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
171732,68793,0.5,1462247883,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
24606,68831,3.5,1282463454,Ghosts of Cité Soleil (2006),Action|Documentary|Drama|Romance|War
200787,68831,4.0,1372514672,Ghosts of Cité Soleil (2006),Action|Documentary|Drama|Romance|War
26861,68831,5.0,1244396269,Ghosts of Cité Soleil (2006),Action|Documentary|Drama|Romance|War
6732,68831,3.5,1454146723,Ghosts of Cité Soleil (2006),Action|Documentary|Drama|Romance|War
10213,68831,5.0,1288821402,Ghosts of Cité Soleil (2006),Action|Documentary|Drama|Romance|War
114646,68833,3.5,1451017271,How to Cook Your Life (2007),Documentary
51146,68833,1.0,1673488053,How to Cook Your Life (2007),Documentary
180228,68833,2.5,1340943721,How to Cook Your Life (2007),Documentary
172486,68833,5.0,1342294497,How to Cook Your Life (2007),Documentary
175325,68833,2.5,1551180053,How to Cook Your Life (2007),Documentary
178861,68835,3.5,1278702225,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance
155957,68835,2.0,1473522035,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance
8307,68835,3.5,1504045479,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance
43139,68835,5.0,1569863855,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance
49667,68835,3.5,1249887349,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance
57737,68838,4.5,1402062783,Every Little Step (2008),Documentary
148324,68838,3.5,1422742007,Every Little Step (2008),Documentary
55653,68838,4.0,1258325282,Every Little Step (2008),Documentary
146744,68838,2.0,1249869923,Every Little Step (2008),Documentary
2844,68838,4.0,1295891986,Every Little Step (2008),Documentary
139247,68848,3.5,1410120118,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
195462,68848,2.5,1294982328,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
84228,68848,3.5,1522892493,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
175264,68848,3.5,1455294464,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
110495,68848,4.0,1503747946,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
46232,68853,3.5,1288583792,Man in the Saddle (1951),Western
55653,68853,3.5,1243357003,Man in the Saddle (1951),Western
168198,68853,1.5,1689213995,Man in the Saddle (1951),Western
21930,68855,2.5,1255443491,Montana (1950),Action|Adventure|Romance|Western
55653,68855,3.5,1243356974,Montana (1950),Action|Adventure|Romance|Western
162621,68858,3.5,1266345154,Vincere (2009),Drama|Romance
180749,68858,2.5,1301289953,Vincere (2009),Drama|Romance
186661,68858,3.5,1253242392,Vincere (2009),Drama|Romance
104647,68858,1.5,1309037580,Vincere (2009),Drama|Romance
94784,68858,1.5,1368299676,Vincere (2009),Drama|Romance
194608,68865,0.5,1432416668,"Cure for Love, A (Lekarstwo na milosc) (1966)",Comedy|Crime|Romance
38502,68865,4.0,1288787395,"Cure for Love, A (Lekarstwo na milosc) (1966)",Comedy|Crime|Romance
1551,68865,4.5,1243268291,"Cure for Love, A (Lekarstwo na milosc) (1966)",Comedy|Crime|Romance
145435,68865,4.0,1593903586,"Cure for Love, A (Lekarstwo na milosc) (1966)",Comedy|Crime|Romance
169856,68865,4.0,1243258934,"Cure for Love, A (Lekarstwo na milosc) (1966)",Comedy|Crime|Romance
57442,68868,4.5,1535477427,Our Folks (Sami swoi) (1967),Comedy
154541,68868,5.0,1415938947,Our Folks (Sami swoi) (1967),Comedy
168435,68868,4.0,1422736712,Our Folks (Sami swoi) (1967),Comedy
125130,68868,4.0,1684963794,Our Folks (Sami swoi) (1967),Comedy
129929,68868,4.5,1370052185,Our Folks (Sami swoi) (1967),Comedy
8788,68872,4.0,1322228260,Paisan (Paisà) (1946),Drama|War
96774,68872,2.5,1609600683,Paisan (Paisà) (1946),Drama|War
10202,68872,3.5,1401939338,Paisan (Paisà) (1946),Drama|War
22678,68872,3.5,1486501116,Paisan (Paisà) (1946),Drama|War
91289,68872,3.5,1612235332,Paisan (Paisà) (1946),Drama|War
57737,68874,4.0,1695250494,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles (1975)",Drama
122590,68874,5.0,1664816171,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles (1975)",Drama
148324,68874,5.0,1425496185,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles (1975)",Drama
85508,68874,0.5,1393317045,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles (1975)",Drama
183341,68874,4.0,1465428342,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles (1975)",Drama
168198,68884,5.0,1243348709,Shall We Kiss? (Un baiser s'il vous plait) (2007),Comedy|Romance
3210,68884,2.5,1629831317,Shall We Kiss? (Un baiser s'il vous plait) (2007),Comedy|Romance
140162,68884,2.5,1244340833,Shall We Kiss? (Un baiser s'il vous plait) (2007),Comedy|Romance
68797,68884,3.5,1462783931,Shall We Kiss? (Un baiser s'il vous plait) (2007),Comedy|Romance
37745,68884,3.5,1543371681,Shall We Kiss? (Un baiser s'il vous plait) (2007),Comedy|Romance
101741,68886,5.0,1519302340,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance
42356,68886,1.5,1437264070,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance
129858,68886,4.0,1581932699,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance
68989,68886,3.5,1336354571,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance
198525,68886,4.0,1243437945,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance
175325,68890,4.0,1567628180,Hi Diddle Diddle (1943),Comedy
32466,68890,4.0,1243347814,Hi Diddle Diddle (1943),Comedy
41779,68890,2.0,1572921226,Hi Diddle Diddle (1943),Comedy
78051,68890,4.0,1243541286,Hi Diddle Diddle (1943),Comedy
123465,68890,2.0,1321300961,Hi Diddle Diddle (1943),Comedy
20402,68892,4.5,1486747107,Rhinoceros (1974),Comedy|Drama|Fantasy|Mystery|Romance
181127,68892,2.5,1303158387,Rhinoceros (1974),Comedy|Drama|Fantasy|Mystery|Romance
81481,68892,3.5,1268844043,Rhinoceros (1974),Comedy|Drama|Fantasy|Mystery|Romance
117299,68892,3.5,1627952029,Rhinoceros (1974),Comedy|Drama|Fantasy|Mystery|Romance
46628,68892,3.5,1255672036,Rhinoceros (1974),Comedy|Drama|Fantasy|Mystery|Romance
78051,68897,3.5,1243541134,"Man with Bogart's Face, The (1980)",Comedy
18387,68897,3.5,1243621136,"Man with Bogart's Face, The (1980)",Comedy
131116,68897,1.5,1243892089,"Man with Bogart's Face, The (1980)",Comedy
55653,68897,2.5,1243460562,"Man with Bogart's Face, The (1980)",Comedy
78205,68899,2.5,1636235368,"Monster, The (1925)",Comedy|Horror|Mystery|Sci-Fi
31222,68899,3.5,1297885804,"Monster, The (1925)",Comedy|Horror|Mystery|Sci-Fi
41779,68899,3.5,1564291214,"Monster, The (1925)",Comedy|Horror|Mystery|Sci-Fi
78051,68899,3.5,1243541164,"Monster, The (1925)",Comedy|Horror|Mystery|Sci-Fi
55653,68899,2.5,1243460541,"Monster, The (1925)",Comedy|Horror|Mystery|Sci-Fi
163837,68901,3.5,1639809065,Chop Shop (2007),Drama
146744,68901,3.5,1244341883,Chop Shop (2007),Drama
196076,68901,4.5,1279064777,Chop Shop (2007),Drama
90550,68901,4.0,1340057389,Chop Shop (2007),Drama
180749,68901,2.5,1245819648,Chop Shop (2007),Drama
58016,68915,3.5,1677039521,Caliber 9 (1972),Action|Crime|Thriller
161612,68915,4.0,1243444256,Caliber 9 (1972),Action|Crime|Thriller
85584,68915,3.5,1463268484,Caliber 9 (1972),Action|Crime|Thriller
171144,68915,4.5,1511920757,Caliber 9 (1972),Action|Crime|Thriller
88964,68915,5.0,1435696277,Caliber 9 (1972),Action|Crime|Thriller
97980,68919,2.0,1691804715,Suzanne's Career (La carrière de Suzanne) (1963),Romance
123465,68919,4.5,1295308381,Suzanne's Career (La carrière de Suzanne) (1963),Romance
78051,68919,3.5,1243539591,Suzanne's Career (La carrière de Suzanne) (1963),Romance
50991,68919,2.5,1650674401,Suzanne's Career (La carrière de Suzanne) (1963),Romance
32466,68919,4.0,1243450242,Suzanne's Career (La carrière de Suzanne) (1963),Romance
78051,68921,2.5,1243539520,Moontide (1942),Drama|Film-Noir
198515,68921,4.0,1647308943,Moontide (1942),Drama|Film-Noir
27818,68921,4.0,1328491604,Moontide (1942),Drama|Film-Noir
12294,68921,2.5,1460577642,Moontide (1942),Drama|Film-Noir
21006,68921,4.0,1622249727,Moontide (1942),Drama|Film-Noir
39441,68932,4.5,1426976783,"Soloist, The (2009)",Drama|Musical
11453,68932,4.0,1474983739,"Soloist, The (2009)",Drama|Musical
23961,68932,3.5,1477618263,"Soloist, The (2009)",Drama|Musical
1779,68932,4.0,1245692951,"Soloist, The (2009)",Drama|Musical
12299,68932,3.5,1432714690,"Soloist, The (2009)",Drama|Musical
157872,68941,0.5,1444496984,"Last House on the Left, The (2009)",Drama|Horror|Thriller
66591,68941,3.5,1437685711,"Last House on the Left, The (2009)",Drama|Horror|Thriller
176427,68941,3.5,1395651068,"Last House on the Left, The (2009)",Drama|Horror|Thriller
47368,68941,0.5,1584008493,"Last House on the Left, The (2009)",Drama|Horror|Thriller
177771,68941,2.5,1676368329,"Last House on the Left, The (2009)",Drama|Horror|Thriller
78051,68943,2.0,1243541363,Angel in Cracow (Aniol w Krakowie) (2002),Comedy|Drama
169856,68943,3.5,1243538952,Angel in Cracow (Aniol w Krakowie) (2002),Comedy|Drama
123334,68943,3.5,1453297702,Angel in Cracow (Aniol w Krakowie) (2002),Comedy|Drama
141963,68943,1.5,1284829160,Angel in Cracow (Aniol w Krakowie) (2002),Comedy|Drama
38502,68943,3.5,1288787370,Angel in Cracow (Aniol w Krakowie) (2002),Comedy|Drama
190129,68952,5.0,1264339073,Drag Me to Hell (2009),Comedy|Horror
123527,68952,4.0,1253472305,Drag Me to Hell (2009),Comedy|Horror
82985,68952,2.0,1535921138,Drag Me to Hell (2009),Comedy|Horror
198746,68952,3.5,1599706215,Drag Me to Hell (2009),Comedy|Horror
110209,68952,4.0,1466025425,Drag Me to Hell (2009),Comedy|Horror
118442,68954,4.0,1294879989,Up (2009),Adventure|Animation|Children|Drama
6299,68954,3.5,1439761851,Up (2009),Adventure|Animation|Children|Drama
169813,68954,4.0,1563392947,Up (2009),Adventure|Animation|Children|Drama
154986,68954,4.0,1552778175,Up (2009),Adventure|Animation|Children|Drama
166925,68954,4.5,1602189913,Up (2009),Adventure|Animation|Children|Drama
81481,68956,4.0,1268843983,Late Autumn (Akibiyori) (1960),Comedy|Drama
200578,68956,4.0,1544935626,Late Autumn (Akibiyori) (1960),Comedy|Drama
163697,68956,3.5,1400815577,Late Autumn (Akibiyori) (1960),Comedy|Drama
101254,68956,4.0,1614525851,Late Autumn (Akibiyori) (1960),Comedy|Drama
57496,68956,2.5,1644768693,Late Autumn (Akibiyori) (1960),Comedy|Drama
181559,68959,4.0,1244945262,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama
74587,68959,4.0,1643190518,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama
195740,68959,5.0,1265025653,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama
21823,68959,4.5,1550474263,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama
174299,68959,5.0,1451253806,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama
146056,68963,3.5,1296704052,Easy Virtue (2008),Comedy|Romance
198657,68963,2.5,1270430006,Easy Virtue (2008),Comedy|Romance
33911,68963,1.0,1289580928,Easy Virtue (2008),Comedy|Romance
78665,68963,4.5,1506498751,Easy Virtue (2008),Comedy|Romance
168198,68963,4.0,1277620958,Easy Virtue (2008),Comedy|Romance
75564,68965,1.5,1352799221,Dance Flick (2009),Comedy|Musical
158402,68965,5.0,1281643174,Dance Flick (2009),Comedy|Musical
17707,68965,1.5,1298661855,Dance Flick (2009),Comedy|Musical
126772,68965,0.5,1464577478,Dance Flick (2009),Comedy|Musical
641,68965,1.0,1354713341,Dance Flick (2009),Comedy|Musical
140974,68967,4.5,1626180459,"Summer Hours (Heure d'été, L') (2008)",Drama
174514,68967,3.5,1264384850,"Summer Hours (Heure d'été, L') (2008)",Drama
163298,68967,2.5,1261691170,"Summer Hours (Heure d'été, L') (2008)",Drama
3408,68967,3.5,1303528595,"Summer Hours (Heure d'été, L') (2008)",Drama
57532,68967,5.0,1277484893,"Summer Hours (Heure d'été, L') (2008)",Drama
17606,68974,4.0,1243721123,Show People (1928),Comedy|Romance
56986,68974,3.5,1270504272,Show People (1928),Comedy|Romance
171795,68974,3.5,1244341089,Show People (1928),Comedy|Romance
70740,68974,3.5,1654471308,Show People (1928),Comedy|Romance
120257,68974,3.5,1644426965,Show People (1928),Comedy|Romance
175325,68976,4.0,1455488814,Two English Girls (Les deux anglaises et le continent) (1971),Drama|Romance
117621,68976,4.5,1403526674,Two English Girls (Les deux anglaises et le continent) (1971),Drama|Romance
17744,68976,2.5,1682184814,Two English Girls (Les deux anglaises et le continent) (1971),Drama|Romance
97467,68976,3.5,1547660549,Two English Girls (Les deux anglaises et le continent) (1971),Drama|Romance
161107,68976,3.5,1405604996,Two English Girls (Les deux anglaises et le continent) (1971),Drama|Romance
122411,69005,3.5,1594126205,Female (1933),Comedy|Drama|Romance
171795,69005,3.5,1386712971,Female (1933),Comedy|Drama|Romance
106031,69005,2.0,1304829449,Female (1933),Comedy|Drama|Romance
198515,69005,4.0,1293587295,Female (1933),Comedy|Drama|Romance
57532,69005,4.0,1371008122,Female (1933),Comedy|Drama|Romance
162621,69007,3.5,1434105522,Firecreek (1968),Western
55653,69007,3.5,1245268423,Firecreek (1968),Western
10202,69007,3.5,1248033487,Firecreek (1968),Western
66254,69007,3.5,1537354233,Firecreek (1968),Western
200578,69007,2.5,1544945577,Firecreek (1968),Western
28725,69027,3.5,1442017366,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),Adventure|Comedy
182059,69027,4.0,1320800584,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),Adventure|Comedy
51438,69027,4.0,1692200454,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),Adventure|Comedy
117801,69027,3.5,1279286852,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),Adventure|Comedy
78971,69027,0.5,1452407604,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),Adventure|Comedy
169008,69039,3.5,1445462804,"Flame of New Orleans, The (1941)",Comedy|Romance
199514,69039,3.5,1479193484,"Flame of New Orleans, The (1941)",Comedy|Romance
81481,69039,3.5,1268843562,"Flame of New Orleans, The (1941)",Comedy|Romance
37745,69039,3.5,1578632432,"Flame of New Orleans, The (1941)",Comedy|Romance
55653,69042,3.5,1276985739,Flash Gordon's Trip to Mars (1938),Action|Sci-Fi
22210,69042,4.0,1277185697,Flash Gordon's Trip to Mars (1938),Action|Sci-Fi
197496,69042,2.0,1538254796,Flash Gordon's Trip to Mars (1938),Action|Sci-Fi
6310,69061,1.5,1615921957,Personal Effects (2009),Drama
107196,69061,2.0,1567248626,Personal Effects (2009),Drama
134693,69061,3.5,1378395666,Personal Effects (2009),Drama
197439,69061,5.0,1634157872,Personal Effects (2009),Drama
169154,69061,3.5,1599225776,Personal Effects (2009),Drama
173518,69069,0.5,1431632838,Fired Up (2009),Comedy
108581,69069,1.0,1485007748,Fired Up (2009),Comedy
185435,69069,4.0,1506178202,Fired Up (2009),Comedy
96220,69069,4.0,1592263455,Fired Up (2009),Comedy
76744,69069,3.5,1275334086,Fired Up (2009),Comedy
170061,69072,3.5,1244471829,The Winslow Boy (1948),Children|Crime|Drama
130545,69072,4.5,1260066437,The Winslow Boy (1948),Children|Crime|Drama
175325,69072,1.5,1493901472,The Winslow Boy (1948),Children|Crime|Drama
148957,69072,4.0,1245267375,The Winslow Boy (1948),Children|Crime|Drama
161107,69072,3.5,1405594224,The Winslow Boy (1948),Children|Crime|Drama
42768,69075,1.0,1255288074,Trojan War (1997),Comedy
133878,69075,2.0,1545118729,Trojan War (1997),Comedy
200382,69075,5.0,1613275276,Trojan War (1997),Comedy
132663,69075,2.0,1356111013,Trojan War (1997),Comedy
192555,69075,5.0,1244103645,Trojan War (1997),Comedy
33607,69088,3.5,1514293732,"War Game, The (1965)",Documentary|Drama|War
43494,69088,4.0,1669315567,"War Game, The (1965)",Documentary|Drama|War
84629,69088,4.0,1596667358,"War Game, The (1965)",Documentary|Drama|War
3135,69088,0.5,1696296939,"War Game, The (1965)",Documentary|Drama|War
112310,69088,2.5,1287331268,"War Game, The (1965)",Documentary|Drama|War
87007,69095,5.0,1558738153,Graduation (2007),Action|Adventure|Comedy|Crime|Drama
92153,69095,2.0,1493705850,Graduation (2007),Action|Adventure|Comedy|Crime|Drama
13135,69095,3.5,1514433642,Graduation (2007),Action|Adventure|Comedy|Crime|Drama
133878,69095,2.5,1545119090,Graduation (2007),Action|Adventure|Comedy|Crime|Drama
1411,69095,3.5,1488649920,Graduation (2007),Action|Adventure|Comedy|Crime|Drama
138099,69118,4.0,1308777254,In the Electric Mist (2009),Drama|Mystery
12075,69118,4.0,1444027580,In the Electric Mist (2009),Drama|Mystery
43703,69118,2.0,1664549083,In the Electric Mist (2009),Drama|Mystery
161282,69118,4.0,1244390387,In the Electric Mist (2009),Drama|Mystery
76478,69118,1.5,1316274713,In the Electric Mist (2009),Drama|Mystery
118047,69122,4.0,1335658138,"Hangover, The (2009)",Comedy|Crime
71252,69122,4.0,1350762973,"Hangover, The (2009)",Comedy|Crime
31033,69122,3.5,1670124409,"Hangover, The (2009)",Comedy|Crime
8714,69122,3.5,1488840021,"Hangover, The (2009)",Comedy|Crime
177444,69122,4.5,1671678200,"Hangover, The (2009)",Comedy|Crime
162873,69131,2.5,1548966910,Killshot (2008),Action|Crime|Drama|Thriller
21942,69131,1.5,1245504637,Killshot (2008),Action|Crime|Drama|Thriller
153166,69131,3.5,1269011269,Killshot (2008),Action|Crime|Drama|Thriller
46273,69131,1.0,1444407115,Killshot (2008),Action|Crime|Drama|Thriller
31549,69131,2.0,1251401951,Killshot (2008),Action|Crime|Drama|Thriller
65342,69134,3.5,1527183046,Antichrist (2009),Drama|Fantasy
139263,69134,4.0,1401801610,Antichrist (2009),Drama|Fantasy
141405,69134,4.0,1557177097,Antichrist (2009),Drama|Fantasy
189665,69134,4.0,1269455353,Antichrist (2009),Drama|Fantasy
10,69134,2.5,1258676188,Antichrist (2009),Drama|Fantasy
199143,69136,4.0,1615541794,Don (1978),Action|Comedy|Crime|Drama|Musical|Thriller
15250,69136,4.5,1667703173,Don (1978),Action|Comedy|Crime|Drama|Musical|Thriller
123941,69136,3.5,1456870454,Don (1978),Action|Comedy|Crime|Drama|Musical|Thriller
67072,69136,1.5,1621628057,Don (1978),Action|Comedy|Crime|Drama|Musical|Thriller
65581,69136,3.5,1430455058,Don (1978),Action|Comedy|Crime|Drama|Musical|Thriller
99770,69140,2.0,1331953400,Sweeney Todd (2006),Crime|Drama|Horror|Thriller
90347,69140,3.5,1248559990,Sweeney Todd (2006),Crime|Drama|Horror|Thriller
160957,69140,4.5,1384001550,Sweeney Todd (2006),Crime|Drama|Horror|Thriller
76805,69140,3.5,1379791914,Sweeney Todd (2006),Crime|Drama|Horror|Thriller
110628,69140,2.0,1287346042,Sweeney Todd (2006),Crime|Drama|Horror|Thriller
26769,69155,1.5,1383950535,Pete Kelly's Blues (1955),Crime|Drama
198515,69155,2.5,1601654748,Pete Kelly's Blues (1955),Crime|Drama
81481,69155,3.5,1268843220,Pete Kelly's Blues (1955),Crime|Drama
171795,69155,3.5,1249439444,Pete Kelly's Blues (1955),Crime|Drama
168118,69155,4.0,1536693812,Pete Kelly's Blues (1955),Crime|Drama
100968,69159,5.0,1412791966,Jimmy and Judy (2006),Crime|Drama|Thriller
93575,69159,1.5,1347354094,Jimmy and Judy (2006),Crime|Drama|Thriller
75040,69159,4.0,1364349421,Jimmy and Judy (2006),Crime|Drama|Thriller
29506,69159,2.0,1556394380,Jimmy and Judy (2006),Crime|Drama|Thriller
139032,69159,3.5,1539970960,Jimmy and Judy (2006),Crime|Drama|Thriller
182069,69169,5.0,1540282537,"Song Is Born, A (1948)",Comedy|Musical
135084,69169,4.0,1510569327,"Song Is Born, A (1948)",Comedy|Musical
136091,69169,3.5,1530459433,"Song Is Born, A (1948)",Comedy|Musical
187077,69169,2.0,1421003452,"Song Is Born, A (1948)",Comedy|Musical
148957,69169,4.0,1255286402,"Song Is Born, A (1948)",Comedy|Musical
136091,69187,3.5,1530459413,Billu (2009),Comedy|Drama|Musical
2421,69187,3.5,1254119722,Billu (2009),Comedy|Drama|Musical
43639,69187,1.5,1529776532,Billu (2009),Comedy|Drama|Musical
61737,69187,4.0,1649398991,Billu (2009),Comedy|Drama|Musical
80797,69187,2.0,1462641865,Billu (2009),Comedy|Drama|Musical
13269,69199,2.0,1428392277,Ricky Rapper (Risto Räppääjä) (2008),Comedy|Musical
30250,69199,2.0,1303923576,Ricky Rapper (Risto Räppääjä) (2008),Comedy|Musical
106194,69199,0.5,1244638926,Ricky Rapper (Risto Räppääjä) (2008),Comedy|Musical
17440,69199,2.5,1520112091,Ricky Rapper (Risto Räppääjä) (2008),Comedy|Musical
187077,69199,3.5,1420996788,Ricky Rapper (Risto Räppääjä) (2008),Comedy|Musical
88264,69201,3.5,1245503189,Zakochani (2000),Comedy|Romance
173966,69201,0.5,1660670612,Zakochani (2000),Comedy|Romance
141963,69201,0.5,1284829531,Zakochani (2000),Comedy|Romance
123249,69201,2.5,1328337632,Zakochani (2000),Comedy|Romance
74417,69201,1.0,1511797743,Zakochani (2000),Comedy|Romance
70329,69203,3.5,1606512402,Show (2003),Comedy|Crime|Drama
123334,69203,3.5,1453297700,Show (2003),Comedy|Crime|Drama
193267,69203,3.5,1289683025,Show (2003),Comedy|Crime|Drama
50444,69203,4.0,1662563598,Show (2003),Comedy|Crime|Drama
174063,69203,4.0,1637968452,Show (2003),Comedy|Crime|Drama
101654,69217,2.5,1457487594,"Man from Utah, The (1934)",Action|Adventure|Crime|Romance|Western
120685,69217,4.0,1463605734,"Man from Utah, The (1934)",Action|Adventure|Crime|Romance|Western
175325,69217,2.0,1567584186,"Man from Utah, The (1934)",Action|Adventure|Crime|Romance|Western
87007,69217,5.0,1558737995,"Man from Utah, The (1934)",Action|Adventure|Crime|Romance|Western
141450,69217,4.0,1674967044,"Man from Utah, The (1934)",Action|Adventure|Crime|Romance|Western
70989,69219,3.5,1517672006,"Wing and the Thigh, The (L'aile ou la cuisse) (1976)",Comedy
123678,69219,5.0,1537245168,"Wing and the Thigh, The (L'aile ou la cuisse) (1976)",Comedy
80304,69219,4.5,1610673821,"Wing and the Thigh, The (L'aile ou la cuisse) (1976)",Comedy
54519,69219,1.0,1693818763,"Wing and the Thigh, The (L'aile ou la cuisse) (1976)",Comedy
35599,69219,3.5,1463359180,"Wing and the Thigh, The (L'aile ou la cuisse) (1976)",Comedy
199023,69222,2.5,1346575998,Perched on a Tree (Sur un arbre perché) (1971),Comedy
81414,69222,2.5,1494280572,Perched on a Tree (Sur un arbre perché) (1971),Comedy
192747,69222,3.5,1656365030,Perched on a Tree (Sur un arbre perché) (1971),Comedy
144641,69222,3.5,1455377599,Perched on a Tree (Sur un arbre perché) (1971),Comedy
2529,69222,3.5,1488456265,Perched on a Tree (Sur un arbre perché) (1971),Comedy
93698,69227,2.5,1313786949,Ernest Rides Again (1993),Children|Comedy
193774,69227,2.0,1285028696,Ernest Rides Again (1993),Children|Comedy
